-69230.985351748,-61510.98440133055,196.3883591708697,-69230.27073565125,-61508.69909529574,194.3930000000002,-69229.82306180213,-61507.26745702981,194.4230000000002,-69227.31608824618,-61499.25028274022,187.423,
-69130.81953739758,-61525.99033983482,178.06,-69129.89137314228,-61526.26490635836,178.0770615948052,-69128.96329346654,-61526.53944786186,178.0941216348621,-69128.03528675926,-61526.81396778008,178.1111803336066,-69127.107341413,-61527.08846954668,178.1282379044076,-69126.17944582336,-61527.36295659443,178.1446244521704,-69125.25158838852,-61527.63743235536,178.1606275447809,-69124.41827046602,-61527.88392468932,178.175,-69124.41786581169,-61527.88406498888,178.1750095255963,-69124.4174881926,-61527.8841560825,178.1750192665977,-69124.41524699221,-61527.88469673066,178.1750769313477,-69124.40064572384,-61527.88821901677,178.1754526132787,-69124.32240613305,-61527.90709287187,178.1774656713083,-69123.42722783242,-61528.12303809051,178.2004980753417,-69123.38062902576,-61528.13427919129,178.2016970348584,-69122.45380994113,-61528.35785716461,178.2255435374043,-69122.43861539046,-61528.36152256911,178.2259344841351,-69121.49635335887,-61528.58882586778,178.2501783244991,-69121.48039204978,-61528.59267623856,178.2505889994673,-69120.55383104867,-61528.81619195387,178.2744288616775,-69120.50697415843,-61528.82749531255,178.2756344615308,-69119.61103656646,-61529.04362369634,178.2986864016781,-69119.53355626708,-61529.06231438646,178.3006799235931,-69118.66795800338,-61529.27112396833,178.322951250912,-69118.56013837577,-61529.29713346058,178.3257253856559,-69117.72458343804,-61529.49869564528,178.347223716107,-69117.58672048444,-61529.53195253458,178.3507708477191,-69116.7809009323,-61529.72634160684,178.3715041044228,-69116.61330259305,-61529.76677160834,178.3758163097815,-69115.83689853353,-61529.95406473687,178.3957927233966,-69115.63988470168,-61530.00159068228,178.4008617718447,-69114.89256427334,-61530.18186792245,178.4200903349727,-69114.66646681038,-61530.23640975632,178.4259078252688,-69113.94788616606,-61530.40975405488,178.4443969384825,-69113.69304891903,-61530.47122883032,178.4509539126344,-69113.00283268721,-61530.63773073829,178.4687132082003,-69112.72295829409,-61530.71726099276,178.4760000000001,-69112.0695821099,-61530.90292704681,178.4929799580824,-69111.76201089841,-61530.99410638927,178.5009999999997,-69111.1396177918,-61531.17861453595,178.5172291482986,-69110.80325278135,-61531.27832978682,178.5259999999999,-69110.20951379968,-61531.45434343175,178.5414819805732,-69109.84449466431,-61531.56255318454,178.551,-69109.27925303852,-61531.73011880147,178.5657389006618,-69108.8857365473,-61531.84677658209,178.576,-69108.34882383741,-61532.00594410498,178.5900002128871,-69107.92697843017,-61532.13099997945,178.6009999999999,-69107.41821451712,-61532.28182280447,178.6142662217906,-69106.96822031308,-61532.41522337692,178.626,-69106.48741338907,-61532.55775836587,178.6385372321625,-69106.00946219607,-61532.69944677465,178.6509999999997,-69105.55640875494,-61532.83375425648,178.6628135490352,-69105.05070407904,-61532.98367017224,178.6759999999999,-69104.62518890708,-61533.10981394688,178.6870954776905,-69104.09194596192,-61533.2678935696,178.7010000000003,-69103.6937421257,-61533.38594091136,178.7113833237262,-69103.13318784487,-61533.55211696715,178.726,-69102.76205668125,-61533.66213862796,178.7354762867422,-69102.17442972776,-61533.83634036456,178.7504804740851,-69102.1048467685,-61533.8569682004,178.7522571415354,-69101.84093777259,-61533.93551913529,178.7589977470041,-69101.83021415885,-61533.93871095507,178.7595790916744,-69100.96515098389,-61534.22065197341,178.8068825774484,-69100.90691009878,-61534.23963377845,178.8090960165367,-69099.9916692874,-61534.56314318226,178.844172318241,-69099.63693723438,-61534.70002919959,178.8579206798976,-69099.08591519848,-61534.91266032413,178.8648956004608,-69098.3345229082,-61535.24554006542,178.8745992437737,-69098.19668659769,-61535.30660382729,178.8764730494681,-69097.31600761454,-61535.72258404043,178.8885728467083,-69097.06029951909,-61535.85399501925,178.8921447863195,-69096.44721570204,-61536.16906452476,178.9011106553805,-69095.81938604693,-61536.52773194645,178.9105143679213,-69095.59443564205,-61536.65624175126,178.9140283514877,-69094.75126434652,-61537.16644407054,178.9273897090764,-69094.61113406908,-61537.25848297995,178.929663020845,-69093.92221813845,-61537.71096895392,178.9412655674586,-69093.44465614186,-61538.05419445236,178.9495438463889,-69093.1096029597,-61538.29499804242,178.9555535807708,-69092.3137968063,-61538.89985405868,178.970108117012,-69092.3081390986,-61538.90415421901,178.9702148001131,-69091.52236720466,-61539.54949017942,178.9854751557861,-69091.23311876033,-61539.80879848145,178.9913053833397,-69090.75510820853,-61540.23732954509,179.0012066475982,-69090.19689247006,-61540.76789545656,179.0130835859395,-69090.00122163622,-61540.95387397997,179.0173480721723,-69089.26318893427,-61541.70473484848,179.0339741871306,-69089.20361723086,-61541.77166936475,179.035389171739,-69088.54852193691,-61542.50773069326,179.0512809754535,-69088.27518356997,-61542.83563850462,179.0581672149379,-69087.85046093969,-61543.34515232141,179.0690631348123,-69087.39072616497,-61543.93616479804,179.0813615422632,-69087.17031889022,-61544.21950917378,179.0873485553219,-69086.56072941535,-61545.07858443041,179.1049148623728,-69086.5140328171,-61545.14439237721,179.1062779399991,-69085.88363881757,-61546.12361687929,179.1259479636017,-69085.79869743912,-61546.267377873,179.1287688992142,-69085.33065555277,-61547.05952491891,179.1444467116676,-69085.27684903251,-61547.1505907289,179.1462564605738,-69085.09398795139,-61547.49073047528,179.1528645291075,-69084.69627469731,-61548.23051520838,179.1673047828362,-69084.44709951487,-61548.7455807559,179.1771419213132,-69084.1451123299,-61549.36981178297,179.189122030501,-69083.86236156266,-61550.03070818594,179.2015406818111,-69083.62808768642,-61550.5782943552,179.211854782235,-69083.34792692146,-61551.34106429839,179.225926592515,-69083.34646637511,-61551.34504079776,179.2259999999999,-69083.34500582772,-61551.34901729983,179.2260668507391,-69083.15283157323,-61551.87223243159,179.2348578981392,-69082.89882959182,-61552.68405780285,179.2482731820402,-69082.71344837958,-61553.27655981256,179.2580393572759,-69082.51688593796,-61554.04316342591,179.270488242531,-69082.33922869418,-61554.73603307763,179.2816827205558,-69082.20271397578,-61555.41947562797,179.292589514515,-69082.01843508487,-61556.3420381449,179.3071993383572,-69081.94961844412,-61556.8085250448,179.3145215256641,-69081.84717273909,-61557.50296952034,179.3253103683415,
-69150.86584071771,-61520.06031789919,180.2939583653662,-69150.35115765657,-61520.21255961619,180.2172793205879,-69149.41852240008,-61520.48844873673,180.0783319321276,-69148.48621743478,-61520.76424015162,179.939433751647,-69147.5542309375,-61521.03993735834,179.8005830176893,-69146.62255110109,-61521.31554384964,179.6617779711811,-69145.69116613384,-61521.5910631137,179.5230168553529,-69144.7600642589,-61521.86649863432,179.3842979156444,-69143.8292337136,-61522.14185389108,179.2495445665889,-69142.89866274896,-61522.41713235955,179.1176073772276,-69141.96833962903,-61522.69233751139,178.9857053275113,-69141.03825263027,-61522.96747281465,178.8538367552664,-69140.1056007791,-61523.24336684419,178.7217974972559,-69139.17874016087,-61523.51754773007,178.6545066416914,-69138.24929130009,-61523.79249426143,178.5870278775542,-69137.32003177905,-61524.06738478293,178.5195628596405,-69136.39094992753,-61524.3422227468,178.452110740683,-69135.46203408431,-61524.61701160264,178.3846706740663,-69134.53327259641,-61524.8917547976,178.3172418137751,-69133.60465381865,-61525.16645577651,178.2522513752747,-69132.67616611291,-61525.44111798212,178.1881596062551,-69131.74779784774,-61525.71574485521,178.124076081994,-69130.81953739758,-61525.99033983482,178.0600000000013,
-69163.93385764766,-61522.10721755196,182.544982843168,-69163.4547863607,-61521.74754284606,182.7860351607371,-69162.3192913305,-61520.89504165855,183.3587363353567,-69161.17759150773,-61520.03788206843,183.9359344555775,-69160.02962150604,-61519.17601498523,184.5176739849162,-69158.87878752331,-61518.31199769691,185.1022341175437,-69158.87531506117,-61518.30939065945,185.1040000000241,
-69155.25270866067,-61494.52738889157,181.7945938776736,-69154.57931519202,-61494.22617657521,181.829150078125,-69153.66647538658,-61493.81785869709,181.882243828125,-69152.75363558112,-61493.40954081898,181.941587578125,-69151.84079577567,-61493.00122294087,182.007181328125,-69150.92795597023,-61492.59290506275,182.079025078125,-69150.26568852803,-61492.29666947451,182.135059939196,-69150.06856021883,-61492.21130150981,182.157118828125,-69149.33450982539,-61491.94063464038,182.241462578125,-69148.57972632202,-61491.73474049923,182.332056328125,-69147.80991336104,-61491.59517496109,182.428900078125,-69147.03088816747,-61491.52299267716,182.531993828125,-69146.74927910858,-61491.51362265789,182.5706427449148,-69146.24853758016,-61491.51873910536,182.641337578125,-69145.46877356688,-61491.58244638855,182.756931328125,-69144.69748854951,-61491.71363311159,182.878775078125,-69143.94051087691,-61491.91130793931,183.006868828125,-69143.20748165833,-61492.1723853947,183.1404693619051,-69143.20247879755,-61492.17441498808,183.141212578125,-69142.27735488537,-61492.55005494882,183.281806328125,-69141.3524597327,-61492.92625780573,183.428650078125,-69141.34783583228,-61492.92814023405,183.4294,-69140.42779368203,-61493.30302341953,183.57865,-69139.50335707577,-61493.68035165069,183.72865,-69139.4987354698,-61493.68223970519,183.7294,-69138.57915025626,-61494.05824235948,183.8766478939937,-69137.65517356577,-61494.43669540596,184.0206012820811,-69136.73142734639,-61494.81571064999,184.1605101137052,-69135.80791194024,-61495.19528795123,184.2963743888659,-69134.88462768929,-61495.5754271691,184.4281941075634,-69133.96157493546,-61495.95612816284,184.5559692697976,-69133.03875402053,-61496.33739079146,184.6796998755685,-69132.11616528626,-61496.7192149138,184.7993859248761,-69131.19380907428,-61497.10160038845,184.9150274177205,-69130.27168572613,-61497.4845470738,185.0266243541015,-69129.34979558333,-61497.86805482807,185.1341767340192,-69128.4281389872,-61498.25212350922,185.2376845574736,-69127.5067162791,-61498.63675297503,185.3371478244648,-69126.58552780018,-61499.02194308308,185.4325665349926,-69125.66457389161,-61499.40769369072,185.5239406890572,-69124.74385489442,-61499.7940046551,185.6112702866584,-69123.82337114954,-61500.18087583317,185.6945553277964,-69122.90312299784,-61500.56830708168,185.773795812471,-69121.98311078011,-61500.95629825714,185.8489917406824,-69121.06333483703,-61501.34484921589,185.9201431124304,-69121.05873655152,-61501.3467933769,185.9204887073411,-69120.14379550921,-61501.73395981403,185.9892520337215,-69119.22449313715,-61502.1236299075,186.0583609044556,-69118.30542806129,-61502.51385935196,186.1274697751898,-69117.38660062195,-61502.90464800293,186.1965786459239,-69116.46801115939,-61503.29599571568,186.265687516658,-69115.54966001377,-61503.68790234533,186.3347963873921,-69114.63154752518,-61504.0803677467,186.4039052581262,-69113.71367403357,-61504.4733917745,186.4730141288603,-69112.79603987889,-61504.86697428316,186.5421229995944,-69111.87864540088,-61505.26111512696,186.6112318703286,-69110.96149093928,-61505.65581415992,186.6803407410627,-69110.04457683378,-61506.05107123588,186.7494496117968,-69109.12790342385,-61506.4468862085,186.8185584825309,-69108.21147104898,-61506.84325893119,186.887667353265,-69107.29528004854,-61507.24018925716,186.9567762239991,-69106.37933076175,-61507.63767703944,187.0258850947332,-69105.46362352784,-61508.03572213082,187.0949939654673,-69104.54815868591,-61508.43432438393,187.1641028362014,-69103.63293657493,-61508.83348365113,187.2332117069356,-69102.71795753382,-61509.23319978462,187.3023205776697,-69101.80322190146,-61509.63347263639,187.3714294484038,-69100.88873001652,-61510.0343020582,187.4405383191379,-69099.97448221767,-61510.43568790163,187.509647189872,-69099.38211978559,-61510.6961095058,187.554434301291,-69099.06047884347,-61510.83763001804,187.5787560606061,-69098.14672023235,-61511.24012825859,187.6478649313402,-69097.23320672274,-61511.64318247423,187.7169738020743,-69096.31993865287,-61512.04679251571,187.7860826728084,-69095.40691636098,-61512.45095823355,187.8551915435425,-69094.49414018511,-61512.85567947811,187.9243004142766,-69093.58161046333,-61513.26095609951,187.9934092850107,-69092.66932753351,-61513.66678794766,188.0625181557448,-69091.7572917335,-61514.07317487229,188.1316270264789,-69090.84550340104,-61514.4801167229,188.200735897213,-69089.93396287375,-61514.8876133488,188.2698447679471,-69089.02267048921,-61515.29566459911,188.3389536386813,-69088.11162658485,-61515.7042703227,188.4080625094154,-69087.20083149806,-61516.11343036827,188.4771713801495,-69086.2902855661,-61516.5231445843,188.5462802508836,-69085.37998912619,-61516.93341281907,188.6153891216177,-69084.46994251537,-61517.34423492066,188.6844979923518,-69083.56014607068,-61517.75561073693,188.7536068630859,-69082.650600129,-61518.16754011555,188.82271573382,-69081.74130502714,-61518.58002290398,188.8918246045541,-69080.83226110184,-61518.99305894946,188.9609334752882,-69079.92346868971,-61519.40664809906,189.0300423460223,-69079.01492812729,-61519.82079019962,189.0991512167564,-69078.10663975101,-61520.23548509776,189.1682600874905,-69077.19860389725,-61520.65073263994,189.2373689582246,-69076.29082090226,-61521.06653267237,189.3064778289588,-69076.25360720046,-61521.08359226188,189.3093112926589,-69075.38329110215,-61521.48288504109,189.3739977468092,-69074.47601483302,-61521.89978959191,189.4380651254232,-69073.56899243087,-61522.31724617046,189.4986770605006,-69072.66222423152,-61522.73525462215,189.5558335520412,-69071.7557105708,-61523.15381479216,189.6095346000452,-69070.84945178436,-61523.57292652554,189.6597802045124,-69069.94344820787,-61523.99258966704,189.706570365443,-69069.03770017675,-61524.41280406129,189.7499050828368,-69068.13220802645,-61524.83356955268,189.7897843566939,-69067.22697209223,-61525.25488598538,189.8262081870143,-69066.3219927094,-61525.67675320336,189.859176573798,-69065.417270213,-61526.09917105045,189.888689517045,-69064.5128049381,-61526.52213937018,189.9147470167553,-69063.60859721962,-61526.94565800593,189.9373490729289,-69062.70464739238,-61527.36972680088,189.9564956855658,-69061.80095579114,-61527.79434559798,189.972186854666,-69060.89752275053,-61528.21951424,189.9844225802295,-69059.99434860513,-61528.64523256949,189.9932028622563,-69059.09143368933,-61529.07150042881,189.9985277007463,-69058.18877833759,-61529.49831766009,190.0003970956997,-69058.15177501224,-61529.51582888815,190.0004,-69057.53604070464,-61529.80744457327,190.0004,
